,Unnamed: 0,utterance,emotion
15332,15332.0,jaba dekho munh uthaa chaley aatey hain,anger
15333,15333.0,aise kaise hoe sakata haye,anger
15334,15334.0,usane kaun see aisee prarthana kii jiska phal mujhe mill rahaa haye,anger
15335,15335.0,tumane kuaan kharida haye lekin usame paani tou meraa haye,anger
15336,15336.0,paani chaahiye tou usake paise alag seey dene honge,anger
15337,15337.0,kyonki kuaan ramlal kaa haye isaliya bheem sinh koo usame apana paani rakhane kaa koee hahan naheen haye,anger
15338,15338.0,bheem sinh tum auran apana saaraa paani usa kuein seey nickle low,anger
15339,15339.0,"naheen, yeye hamara peyne haye",anger
15340,15340.0,iss parr hamaare sivaay koee aur naheen raha sakata,anger
15341,15341.0,tum bhago yahaan seey,anger
15342,15342.0,tum yahaan seey bhaag jaao naheen tou humm tumhe maar denge,anger
15343,15343.0,iss nafrat kaa kaaran thaa rohit kaa gussa,anger
15344,15344.0,chhoti chhoti baaton parr usey jhata seey gussa aaa jaataa aur usa gusse mein naa jaane kyaa kuchh ulta seedha boll detaa,anger
15345,15345.0,adhyaapak key saamane tou bolane key himmat naheen thee sou apana saaraa gussa apane sahpaathion parr nikaalata,anger
15346,15346.0,jhunjhalaata huaa betaa aayaa,anger
15347,15347.0,"kyaa maan, kabhi chaay thhandi hoe gayee, kabhi cheeni naheen, kabhi dawaa gir gayee",anger
15348,15348.0,mujhe kyaa aur koee kaam naheen haye kyaa,anger
15349,15349.0,itna kaha usane dawaa kii goli uthaa maan key haath mein dee,anger
15350,15350.0,avaan sunkar usaki patni kaa dhyaan uspar gayaa tou voe gusse seey uthee aur chillai,anger
15351,15351.0,maine bolai thaa naan kabhi bhee binaa darwaja khatkaaye ander mutt aanaa,anger
15352,15352.0,itna bolke usane gusse mein usa fauji koo aeka thappa maaraa,anger
15353,15353.0,aur teji seey bhaag key baahar chully gayee,anger
15354,15354.0,usane mangal koo dekhaa tou anjali seey poochha- 'yeh bachcha kiska haye,anger
15355,15355.0,kisan hairan huaa aur bolaa kii maine tou mithaai naheen kharidi aur naan hii chakhi haye phir paise kiss baat key,anger
15356,15356.0,tumane mujhe naahak neend seey jagaa diyaa,anger
15357,15357.0,ghar kii malkin sabako dantkar chup karaati hui bollie kii tum sabane bahut lagaa liyaa 'garmi jindabad' kaa naaraa,anger
15358,15358.0,abb koee 'garmi jindabad' kaa naaraa naheen lagaayega,anger
15359,15359.0,yeh kyaa tamasha banaa rakhaa haye,anger
15360,15360.0,4 baje seey aae hue hain saahab aur abhee taka vidyalaya kii ganvesh bhee naheen khol paae,anger
15361,15361.0,"chalo utho, aur bund karo, yeh mobile dekhana",anger
15362,15362.0,"itna kahakar narad jee jaane lagey tou dukaandaar kadakkar bolaa, 'dekho baabaa merey butch‍chey key munn mein yeye veenaa buss gaee haye aap chaahe jii‍tanaa paisa leey low, yeh veenaa dey dou",anger
15363,15363.0,tou kaana kholkar suna low baabaa,anger
15364,15364.0,aap iss veenaa koo laker varanasi seey vaapas naheen jaa sakate,anger
15365,15365.0,mujhe sethh pakaudilal kahate hain,anger
15366,15366.0,merrie shakti‍ aur saamarth‍yaya key baare mein jaanana hoe tou kii‍see bhee banarasi seey poochh lena,anger
15367,15367.0,brahmin ney kahaa: andhe hoe kyaa,anger
15368,15368.0,kuchh bhee anaap-shanap boll rahey hoe,anger
15369,15369.0,tumhen dikhaae naheen detaa yeye kutta naheen bakra haye,anger
15370,15370.0,"aadami ney batue key ander dekhaa aur kahaa kii isamen tou chaar keemati haar they aur abhee sirf dou hii hain, matlab aadhe tumane churaa liye aur abb inam bhee maangate hoe",anger
15371,15371.0,chala bhaag yahaan seey...,anger
15372,15372.0,usane vyaapaari koo kahaa kii bhagwan sub dekhta haye kii kaun sahee boll rahaa aur kaun jhooth,anger
15373,15373.0,aaj savere hii inn logon ney bhang pee lii haye,anger
15374,15374.0,"holly haye naan', sochkar vaha kakatin aavaaj mein bolaa, 'arey gadhon, bhang pee lii haye tou phir chaay kyon maangate hoe",anger
15375,15375.0,"dekhate naheen, yeh meraa ghar haye, koee chaay kii dukaan naheen, bhago yahaan seey",anger
15376,15376.0,"jaraa dikhaao tou, kahaan haye saain board",anger
15377,15377.0,"pandit ney aav dekhaa naan taav, vaha aeka laathi ander seey uthaa laaya aur takhte parr jore seey maarte hue bolaa, 'naan jaane kaun gadhaa yeh board yahaan taang gayaa haye",anger
15378,15378.0,dard mein yeh baat sunkar raaja koo gussa aagaya,anger
15379,15379.0,usane bageeche seey apani betty key liye phool toun liyaa taba achaanak seey wahan aeka rakshas prakat huaa aur bolaa maine tumhen apane mahal mein khaane aur raat bitaane dee aur tum merey hii bageeche seey phool toun rahey hoe,anger
15380,15380.0,rakshas ney kahaa voe usey jaane dega lekin shart yeh haye kii usey apani betty koo usake paas bhejana hoga,anger
15381,15381.0,bandar chillaya 'yeh kyaa curr rahey hoe,anger
15382,15382.0,main doob jaaoonga,anger
15383,15383.0,"jaise hii way pedh key paas pahunchen, bandar lapakkar pedh parr chadh gayaa aur bolaa 'moorkh, kabhi koee apana kaleja baahar chhodata haye",anger
15384,15384.0,doosare kaa kaleja lene key liye apani khopadi mein bhee bheja honah chaahiye,anger
15385,15385.0,abb jaa aur apani dusht beevi key saath baithkar khaa apane dost kaa kaleja,anger
15386,15386.0,"kahakar doosare ney apani chonch usa phal kii or badhaai hii thee kii pahale sir ney jhatakkar doosare sir koo door fenka aur bolaa, 'apani gandi chonch iss phal seey door hii rakh",anger
15387,15387.0,yeh phal maine paaya haye aur ise main hii khaaunga,anger
15388,15388.0,"pahala sir tunakkar chidhaane vaale swar mein bolaa, 'maine teree jeebh aur khaane key majey kaa theka thode hii leey rakhaa haye",anger
15389,15389.0,phal khaane key baad pett seey dakaar aaegi,anger
15390,15390.0,vaha dakaar tere munh seey bhee nikalegi,anger
15391,15391.0,usee seey gujara chalaa lena,anger
15392,15392.0,abb jyada bakwas naan curr aur mujhe shaanti seey phal khaane dey,anger
15393,15393.0,iss ghatana key baad doosare sir ney badala lene kii thhaan lii aur mauke kii talash mein rahane lagaa,anger
15394,15394.0,tuu chupchaap apana kaam dekh,anger
15395,15395.0,tujhe kyaa lena-denaa haye kii main kyaa khaa rahaa huun,anger
15396,15396.0,"bolaa, 'maine tere marane-jeene kaa theka thode hii leey rakhaa haye",anger
15397,15397.0,"main joe khaana chaahata huun, vaha khaaunga chaahe uska natija kuchh bhee hoe",anger
15398,15398.0,abb mujhe shaanti seey vishaila phal khaane dey,anger
15399,15399.0,"iss parr pandit jee kruddh hoe gaye aur boley, yeh kyaa majaak haye",anger
15400,15400.0,tapasi bolaa main rose bhagwan kii tapasya kartaa huun isaliye mai baan huun,anger
15401,15401.0,lapsi bolaa main rose bhagwan koo savaa sair lapsi kaa bhog lagaata huun isaliye main baan,anger
15402,15402.0,sethji ghanghor barish mein bhee achaanak aag babula hoe gaye,anger
15403,15403.0,sethh jee ney aav dekhaa naan taav aur nandan key gaalon parr aise tamaache jeyne kii vaha kuchh dair taka tou samajh hii naheen paaya kii aakhir majra kyaa haye,anger
15404,15404.0,kalidas boley main hathee huun,anger
15405,15405.0,"jawaharlal koo jooton parr polish karate dekh unhein achchha naheen lagaa, unhone tatkaal nehruji seey kahaa- kyaa yeh kaam tum naukaron seey naheen karaa sakate",anger
15406,15406.0,"chandrasingh ney haath baakar bartan uthaana chaaha kii nehruji ney apane haath seey roque diyaa aur kahaa- 'bolo, jawaharlal shugar paat (bartan) dou",anger
15407,15407.0,way maare gusse key tamtama uthhe,anger
15408,15408.0,"amma chillaain, 'arey kahaan bhaag rahee haye, padhaai tou poori curr leey",anger
15409,15409.0,kyaa pagalon-see baatein karati haye,anger
15410,15410.0,kyaa tuu cid haye,anger
15411,15411.0,tujhe kaise pataa,anger
15412,15412.0,akbar ney tulsi key jhaad koo ukhadkar fenk diyaa aur bolaa- kitni maataa hain tum hindu logon kii,anger
15413,15413.0,itane mein akbar koo bhayankar khujali honey luggy tou akbar bolaa- birbal yeye kyaa hoe gayaa,anger
15414,15414.0,"usane nirjeev padee riyaa koo uthaaya aur soongha, 'aaka",anger
15415,15415.0,yeh tou kaee dinon kii murry machhali hain,anger
15416,15416.0,sarh chuki haye,anger
15417,15417.0,aise badbadaakar buraa-saa munh banaakar usa machuaare ney riyaa koo jalaashay mein fenk diyaa,anger
15418,15418.0,"lomdi ney usey dhakka diyaa, 'chala hutt",anger
15419,15419.0,iss parr nanaji koo bahut gussa aayaa,anger
15420,15420.0,yeh khabar kuchh giddhon taka pahunchi tou unhein yeh bahut nagwar gujra,anger
15421,15421.0,aapas mein unaki baithak hui,anger
15422,15422.0,sayaane giddh ney kahaa kii yeye chinya bahut unai rahee haye aur hamaare sammaan koo chot pahunchaati haye,anger
15423,15423.0,isake parr katarna jaruri haye,anger
15424,15424.0,"raju apane dadaji seey bolaa- dadaji, iss adamkhor tendue kaa kuchh upaay karna pegaan",anger
15425,15425.0,saaraa gaanv usake darr seey sahama huaa haye aur unako rosemarra key kaamon koo karane mein bahut kathinaaee hoe rahee haye,anger
15426,15426.0,"karna : naheen, aggar yeye satya haye tou bhee mujhe sweekaar naheen haye",anger
15427,15427.0,"karna : asambhav krishna, duryodhan ney mujhe apamaan key kantakon seey nikalkar mitrata kaa amrit diyaa haye",anger
15428,15428.0,"merey apane jinhen aap meraa bhraata kaha rahey hain, unhone bharee sabhaa mein mujhe 'sutputra' kahakar apamaanit kiyaa aur aeka baar naheen kaee baar kiyaa",anger
15429,15429.0,merey saare adhikaar chheen liye gaye,anger
15430,15430.0,"karna ney anjaan banane kaa prayaas kiyaa, unake chehare seey vikshobh jhalak rahaa thaa",anger
15431,15431.0,karna : aho,anger
15432,15432.0,"jaba bharee sabhaa mein arjun aur bheem 'sutputra' kahakar meraa apamaan curr rahey they, taba bhee shayed merrie yaad mein aapke onth bund they",anger
15433,15433.0,"karna : usase adhik bhartsanayogya kaarya aeka shishu koo, aeka abodh koo sarita mein bahaa denaa hotaa haye rajmata kunti",anger
15435,15435.0,aapako smritiyon seey hii kasht hoe rahaa haye,anger
15436,15436.0,yeye kantak merey hriday mein varshon seey bindhe hain rajmata,anger
15437,15437.0,karna : yahaan aapke aagaman kaa prayojan zaan sakata huun rajmata,anger
15438,15438.0,karna : aapane mujhe shishu avastha mein sarita mein bahaa diyaa,anger
15439,15439.0,aeka shishu koo usaki maan key sneh seey vanchit curr mrityu key ank mein sulaa diyaa,anger
15440,15440.0,merey kshatriya kull koo sutkul mein badal diyaa,anger
15441,15441.0,merey saare adhikaaron kaa hanan kiyaa,anger
15442,15442.0,itane anyaayon key paryant aap mujhase nyaay kii apeksha rakhti hain,anger
15443,15443.0,karna : tou aap yahaan apane putron kaa jeevandaan maangane aaee hain,anger
15444,15444.0,karna : meraa koee anuj naheen haye,anger
15445,15445.0,karna : asambhav haye maate,anger
15446,15446.0,atyant kathin haye una vedanaon koo vismrit karna,anger
15447,15447.0,yeye sabhi smritiyaan shuul bankar hriday mein chubhi hain,anger
15448,15448.0,arjun dwara kiye gaye apamaan asahaniya hain aur unhein vismrit karna merey liye asambhav haye rajmata,anger
15449,15449.0,"karna : merey baanon kaa lakshya arjun kaa mastak haye rajmata, aap naheen",anger
15450,15450.0,karna : aapane mujhe apane vatsalya seey vanchit kiyaa,anger
15451,15451.0,merey saare adhikaar chheenkar pandavon koo dey diye,anger
15452,15452.0,"mujhe harr pull apamaanit kiyaa, parantu yeye satya haye kii aap merrie janani hain",anger
15453,15453.0,karna : yeye asambhav haye maate,anger
15454,15454.0,"aeka dinn tunna apane gamale key paas baithi kahani kii kitab padh rahee thee tou usey sunai diyaa- tunna, tumane yeh thheek naheen kiyaa",anger
15455,15455.0,tumhen foolon koo iss tarah naheen dhankana chaahiye,anger
15456,15456.0,main tumhen apane lagaae foolon kaa russ naheen choosane doongi,anger
15457,15457.0,"maine bahut parishram seey inhein ugaaya haye, tunna ney kahaa",anger
15458,15458.0,chaanakya apamaan bhulaa naheen paa rahey they,anger
15459,15459.0,shikha kii khuli gaanth harpal ahsas karaati kii dhananand/dhannand key raajya koo shighratishighra nasht karna haye,anger
15460,15460.0,chaanakya badale kii aag seey itna bhar chuke they kii unakaa vivek bhee kaee baar thheek seey kaam naheen kartaa thaa,anger
15461,15461.0,"daadi bollie, 'tuu chaanakya kii tarah moorkh haye, arey garam khichin kaa swaad lena hoe tou usey pahale konon seey khaaya jaataa haye aur toone moorkhon kii tarah beach mein hii haath daal diyaa aur abb row rahaa haye'",anger
15462,15462.0,"kyaa bataaen, humm tou dukhi hain, insaanon key ghatiya aacharan seey",anger
15463,15463.0,"gussa aae tou mantri parr chappal, joote, seyne andey, tamatar, bhante, dher saaree cheejen hain fenkane koo",anger
15464,15464.0,thappa seey haath gandey karane kii kyaa darkaar haye,anger
15465,15465.0,chhoti-chhoti baaton parr sansad thhap karna kyaa hamein shobha detaa haye,anger
15466,15466.0,duniya key saamane sahishnu aur udaar prajatantra kii prateek bunny desh kii parampara aur chhavi kaa kachra hoe rahaa haye,anger
15467,15467.0,"puuraa varsh raar-takrar, durghatana, anirnaya, andolan, bhrashtachar kaa shikaar rahaa",anger
15468,15468.0,navavarsh seey kyaa ummeed karein,anger
15469,15469.0,"vaheen doha vaha baar-baar doharaane luggy, raaja ney kahaa- buss curr",anger
15470,15470.0,tumane veshya hocker aeka dohe seey sabako loot liyaa haye,anger
15471,15471.0,"meraa piddu kahaan gayaa, luci meraa piddu tou leey aao",anger
15472,15472.0,"aggar luci ney naheen sunaa tou gotia koo aavaaj lagaate hain, arey kyaa sunai naheen detaa",anger
15473,15473.0,"kaba seey chilla rahaa huun, parantu issie beach unakaa piddu jagah parr virajman hoe jaataa haye",anger
15474,15474.0,itani raat mein vav aisee mein thhand tumse kisane kahaa thaa piddu laane koo,anger
15475,15475.0,usake pitaji ney kanishk koo dou thappad lagaa diye,anger
15476,15476.0,kuchh naan milata tou maan koo hii maarne lagata,anger
15477,15477.0,"mujhe bhookh luggy haye, khaana khaaunga",anger
15478,15478.0,phir usa parr vahee dhara-patak karane vaalaa junoon savaar hoe jaataa,anger
15479,15479.0,dou minut baad hii ghar kaa maali laal-pealy aankhen karke dwaar parr aaa khadaa huaa,anger
15480,15480.0,aapke yahaan yeh ladka kaun haye,anger
15481,15481.0,kyaa pagal haye,anger
15482,15482.0,maali ney uttejana seey bharkar kahaa,anger
15483,15483.0,apane baal-bachchon key saath paas key makaan mein rahata huun,anger
15484,15484.0,yeh kaalaa chashma lagaane vaalaa ladka badaa hii dusht haye,anger
15485,15485.0,humm isako zaan seey maar daalenge,anger
15486,15486.0,taba maali ney hii sub kuchh bataaya kii isane hamaare 3 saal key bete koo uthaakar jameen parr dey maaraa,anger
15487,15487.0,vaha marr jaataa tou,anger
15488,15488.0,uska sir foot gayaa haye,anger
15489,15489.0,"usane kahaa- merey bhaai ney iss bachche kaa sir phod diyaa haye, jaisa tum kahate hoe",anger
15490,15490.0,"vaise tou kewal thodaa-saa gumda uchhal aayaa haye, usey haath seey dabaa dete tou thheek hoe jaataa",anger
15491,15491.0,"abb iss parr haldi-choona garam karane pultis baandh dou, thheek hoe jaayega",anger
15492,15492.0,"phir bhee merey bhaai parr aap sabako bahut gussa aaa rahaa haye tou main aapke saamane khadaa huun, mujhe aap issie tarah patak dou",anger
15493,15493.0,"jaa-jaa langen, tuu merey saath kyaa dauenga",anger
15494,15494.0,jisamen tilak ney angreji shasson kii krurta aur bhaaratiya sanskriti key prati heenbhavna kii bahut aalochana kii,anger
15495,15495.0,"swarajya meraa janmasiddh adhikaar haye, aur main ise laker rahoonga",anger
15496,15496.0,"yeh padhate hii golu aag-babula hoe gayaa, usey bahut gussa aayaa",anger
15497,15497.0,"polatical agent kii soochana paate hii raani key mukh seey yeh vaakya prasfutit hoe gayaa, 'main apani jhaansi naheen doongi'",anger
15498,15498.0,yaheen seey bhaarat kii pratham swadhinta kranti kaa beej prasfutit huaa,anger
15499,15499.0,angrejon kii raajya lipsa kii neeti seey uttari bhaarat key nawab aur raaje-maharaje asantusht hoe gaye aur sabhi mein vidroh kii aag bhabhak uthee,anger
15500,15500.0,raani lakshmibai ney isako swarnavsar maanaa aur kranti kii jwaalaon koo adhik sulgaya tathaa angrejon key viruddh vidroh karane kii yojana banaai,anger
15501,15501.0,bhaarat kii janata mein vidroh kii jwala bhabhak gaee,anger
15502,15502.0,"phir paanch teer, aeka nishan sahib, aeka nagaada aur aeka hukmanama dekar donon chhote putron koo deewaar mein chinwane vaale sarhind key nawab seey badala lene koo kahaa",anger
15503,15503.0,unhone sabse pahale shree guru tegbahadur jee kaa sheesh kaatane vaale jallad jalaluddin kaa sir kaataa,anger
15504,15504.0,phir sarhind key nawab wazirkhan kaa vadh kiyaa,anger
15505,15505.0,"jinn hindu raajaon ney mugalon kaa saath diyaa thaa, bandaa bahadur ney unhein bhee naheen chhoda",anger
15506,15506.0,bandaa seey poochha gayaa kii way cassie maut marna chaahate hain,anger
15507,15507.0,bandaa ney isase incar curr diyaa,anger
15508,15508.0,aur iss poori ghatana mein dagoon parr aarop lagate hain kii vahee luteron seey milaa hoga varna usey kaise pataa chala sakata haye kii aisaa hii hoga,anger
15509,15509.0,aur shaka kii binah parr saare loga mill curr dagoon kii khoob pitai karate hain,anger
15510,15510.0,chaudharayan gusse seey laal-pealy hoe jaati haye,anger
15511,15511.0,aur ulta dagoon kii maan koo hii kahane lagati hain kii tumhara betaa hii kaali juban vaalaa haye aur usake bolane seey hii sub key saath unnerth hoe jaataa haye,anger
15512,15512.0,chaudharayan gusse mein jalee cutty sunaa curr maan bete koo bhalaa-buraa kaha curr vahan seey chully jaati hain,anger
15513,15513.0,grihpravesh samaroh key dauran koee ghatana naa hoe isake liye pakke intejam kiye jaate hain; parr phir bhee kissie naa kissie tarah aag kii chingari chaudharayan key bhavya makaan key paradon mein lugg jaati haye aur dekhate-dekhate raudra roop dhaaraan curr key puuraa makaan jalaa curr khaak curr detee haye,anger
15514,15514.0,choonki dagdu iss baare mein pahale hii boll chuka thaa isaliye sub usey kaali juban kaa boll uspar toot patein hain aur usey markar gaanv seey nikaal dete hain,anger
15515,15515.0,rajguru tenaliram key ghoan naa laane kii vajah poochhate haye,anger
15516,15516.0,"rajguru , maharaj krishnadev raay koo kahate haye key tenaliram jhooth boll rahey haye",anger
